Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148
0.007705,0.000785,8.39e-05,0.00154,-0.01881,-0.00754,0.014026,0.002201,-0.00014,-0.00038,-0.00884,-0.00794,0.011699,-0.02474,0.417641,0.041661,0.036885,0.065097,0.219999,0.198705,0.157399,0.56572,0.041793,0.051472,0.090693,0.413456,0.297415,0.329837,54.2023,53.05346,439.8557,42.27065,-11.6983,-26.3427,11.22167,256.9711,-303.068,-135.834,-10.2545,-52.0492,25.42169,-13.3299,0.417446,0.041641,0.036868,0.065066,0.219896,0.198612,0.157326,0.565456,0.041774,0.051448,0.09065,0.413263,0.297276,0.329683,0.071938,0.058251,0.026187,0.01829,0.020153,0.011595,0.004215,0.087233,0.066043,0.035346,0.021169,0.030697,0.014896,0.009498,0.537263,1.208271,0.966617,0.599965,0.354852,0.225372,0.080884,0.459447,1.200475,0.892872,0.571246,0.297109,0.187617,0.089475,2.60269,1.169041,0.939852,0.592432,0.266385,0.229429,0.075254,2.190602,1.068931,0.817366,0.453994,0.225788,0.178531,0.083254,3.686488,5.318479,4.864089,5.11234,7.017398,7.375547,6.977281,10.06609,-0.11284,0.163828,0.148172,0.12063,0.313574,0.003332,-0.73036,0.113069,0.088062,0.04399,0.027976,0.036722,0.018877,0.010392,146.5655,1.862881,1.458281,4.506951,52.68194,42.91135,26.11034,331.4966,1.877643,2.838673,8.847689,186.0024,96.12339,115.8439,0.166667,4.416667,1.883333,0.633333,0.2,0.15,0.066667,0.15,5.316667,1.75,0.533333,0.183333,0.133333,0.083333
0.004274,-0.00222,-0.00525,0.01026,0.008235,0.011399,0.017816,0.002514,0.001709,-0.00082,-0.02157,-0.003,-0.00137,0.00961,0.409089,0.061465,0.072041,0.122587,0.188214,0.186791,0.141424,0.702244,0.061163,0.066568,0.268341,0.144137,0.153027,0.188159,95.72152,-27.6832,-13.7157,11.94773,22.85513,16.38601,7.938185,279.337,35.78499,-81.5055,-12.4396,-48.0221,-111.397,19.57972,0.408517,0.061379,0.07194,0.122416,0.187951,0.18653,0.141226,0.701263,0.061077,0.066475,0.267966,0.143935,0.152813,0.187896,0.121936,0.093764,0.052951,0.044125,0.027875,0.016846,0.007234,0.114101,0.086998,0.044877,0.046511,0.025081,0.016904,0.007394,0.883093,0.977411,0.791995,0.512542,0.454849,0.323661,0.189881,0.402624,1.001358,0.628723,0.337713,0.251424,0.389098,0.113748,1.755392,1.231471,1.009141,0.567115,0.438686,0.315911,0.174672,1.095402,1.297954,0.662229,0.242582,0.225405,0.259492,0.110612,3.700113,5.338135,4.593796,4.650906,6.627447,6.709839,5.880533,8.483816,-0.35789,0.021177,-0.15981,-0.20152,-0.22347,0.509409,-0.0344,0.166995,0.127907,0.06941,0.064112,0.037498,0.023865,0.010344,57.3578,1.358181,1.858366,5.395299,12.92792,12.66838,7.372905,119.5337,1.342344,1.589079,25.29643,7.516536,8.71635,14.12452,0.1,1.716667,0.65,0.35,0.133333,0.083333,0.05,0.083333,1.5,0.6,0.133333,0.15,0.083333,0.033333
0.009677,-0.00023,-0.00075,0.001601,-0.0089,0.00296,-0.00121,0.003557,-0.00037,-0.00106,0.002279,-0.02164,-0.01563,-0.00186,0.297109,0.02588,0.03106,0.044629,0.071993,0.05251,0.037694,0.723764,0.043905,0.061389,0.085982,0.299019,0.147947,0.278753,30.70366,-112.713,-41.4361,27.8753,-8.09309,17.74257,-31.1654,203.4997,-118.471,-58.1837,37.734,-13.817,-9.46728,-150.213,0.296766,0.02585,0.031024,0.044577,0.07191,0.052449,0.03765,0.722927,0.043854,0.061318,0.085883,0.298674,0.147776,0.278431,0.054554,0.041401,0.024997,0.016646,0.008859,0.004584,0.001988,0.095457,0.070259,0.036908,0.028525,0.035111,0.009812,0.010341,0.547602,0.997344,0.841823,0.5656,0.407938,0.323073,0.189026,0.430617,0.977887,0.796067,0.574457,0.450341,0.254454,0.113937,2.270497,1.078328,0.957324,0.626978,0.375383,0.201161,0.189674,2.484907,1.221102,0.787187,0.592101,0.343015,0.248186,0.1141,3.724444,5.373237,4.191884,4.937365,6.04761,7.123111,6.070738,8.758223,-0.24221,0.103911,0.133452,0.024115,0.407943,-0.19981,-0.14646,0.109946,0.08155,0.044577,0.033026,0.036211,0.01083,0.01053,31.84357,0.289914,0.417372,0.863712,2.317081,1.197637,0.664733,161.4913,0.838313,1.635448,3.167796,39.48485,9.981055,36.65552,0.05,2.216667,0.916667,0.383333,0.116667,0.083333,0.05,0.066667,2.316667,0.583333,0.35,0.116667,0.066667,0.033333
0.00742,0.000532,0.00036,0.001059,9.25e-05,-2.19e-05,-0.01392,0.002237,-0.00068,0.001245,0.000228,0.003894,0.009044,-0.00229,0.182752,0.029889,0.029569,0.035829,0.066478,0.102832,0.091395,0.156694,0.026412,0.02813,0.04371,0.077287,0.089951,0.040786,24.62929,56.19457,82.18994,33.83431,719.0441,-4701.52,-6.56367,70.03244,-38.5831,22.60134,191.2956,19.84666,9.945732,-17.8245,0.182543,0.029855,0.029536,0.035788,0.066402,0.102714,0.091291,0.156515,0.026382,0.028098,0.04366,0.077199,0.089848,0.04074,0.054588,0.043737,0.022644,0.012379,0.01189,0.007127,0.003683,0.041153,0.031946,0.018068,0.01235,0.009987,0.005616,0.001484,0.764914,0.980263,0.765654,0.540517,0.508626,0.281492,0.128595,0.61058,0.901236,0.782164,0.555032,0.457038,0.216718,0.107937,2.256065,1.024873,0.719588,0.549847,0.456713,0.235996,0.115067,1.265856,0.8196,0.730456,0.565792,0.437792,0.183425,0.09194,2.54463,3.671125,3.931357,3.778278,5.671749,5.450903,6.082219,8.774787,0.835575,0.376293,0.382977,0.449932,0.454438,0.314695,-0.26512,0.068363,0.054162,0.028969,0.017486,0.015528,0.009074,0.003971,14.73726,0.39194,0.382908,0.563574,1.965429,4.936611,3.887764,8.549299,0.300965,0.347121,0.839586,2.705705,3.717996,0.796717,0.1,1.883333,0.866667,0.366667,0.183333,0.066667,0.033333,0.116667,1.333333,0.683333,0.3,0.116667,0.066667,0.033333
0.005474,-0.00243,0.002255,0.005225,-0.01374,-0.03492,0.020481,0.002368,0.002461,0.006236,0.020314,0.008093,-0.02149,0.061538,1.244646,0.067161,0.089023,0.1638,0.460936,0.401453,0.260764,2.222483,0.13298,0.273003,0.60817,0.987479,0.483058,0.427552,227.3921,-27.6602,39.47569,31.35184,-33.5545,-11.4957,12.73174,938.6115,54.03363,43.77641,29.93895,122.0162,-22.478,6.947779,1.243961,0.067124,0.088974,0.16371,0.460682,0.401231,0.26062,2.221259,0.132907,0.272852,0.607835,0.986935,0.482792,0.427316,0.146829,0.105299,0.064686,0.055778,0.050287,0.020051,0.008244,0.278535,0.199379,0.134245,0.132049,0.093482,0.024222,0.010479,0.312775,1.004298,0.769136,0.586721,0.394603,0.184964,0.094884,0.232333,0.82929,0.460671,0.379494,0.327413,0.182897,0.074695,1.746013,0.835396,0.608406,0.541936,0.301177,0.176518,0.094297,1.700645,0.604258,0.216645,0.282695,0.24508,0.164845,0.070864,5.160303,7.444744,5.569958,5.732871,8.035751,8.270784,6.811244,9.826548,0.543378,0.255167,-0.0835,0.242613,0.566934,-0.05286,0.362154,0.314866,0.225477,0.149016,0.143346,0.106149,0.031445,0.013333,1058.429,4.112333,7.199057,24.37803,196.0093,148.5439,66.0802,1562.412,16.10528,67.647,336.1679,884.1997,218.4796,167.6153,0.1,4.95,1.6,0.75,0.216667,0.1,0.066667,0.216667,4.783333,0.983333,0.5,0.216667,0.1,0.066667
0.008164,0.000462,-0.00023,0.000403,-0.00249,-0.00633,0.003639,0.001503,-0.00033,-0.00017,-0.01344,0.002917,0.010801,0.022635,0.340508,0.024474,0.026293,0.049248,0.067138,0.114469,0.146023,0.80993,0.032153,0.039349,0.155069,0.187632,0.258838,0.33579,41.7094,52.98102,-116.821,122.1516,-26.9934,-18.0932,40.13055,538.8215,-97.9873,-228.984,-11.5349,64.31875,23.96317,14.83511,0.340355,0.024463,0.026281,0.049226,0.067107,0.114417,0.145957,0.809565,0.032139,0.039331,0.154999,0.187548,0.258721,0.335639,0.048549,0.038143,0.018734,0.015325,0.010472,0.008152,0.004757,0.073262,0.052224,0.027135,0.028391,0.019953,0.016267,0.012272,0.493074,1.275281,1.038892,0.627747,0.538184,0.296124,0.101129,0.259502,1.298413,0.980307,0.54606,0.428569,0.250548,0.120724,2.268236,1.169524,0.982788,0.582965,0.478823,0.271112,0.085165,1.717098,1.258053,0.854249,0.458657,0.339925,0.211078,0.121327,3.696744,5.333274,4.670096,5.361172,6.737524,7.734536,7.013016,10.11764,0.573034,0.127669,0.069192,0.013428,-0.03226,0.000316,0.749862,0.087889,0.064671,0.032974,0.032263,0.022534,0.018196,0.013162,77.48393,0.666387,0.768271,2.679365,5.001611,14.77851,23.96376,407.9226,1.151863,1.719351,26.70583,39.57615,75.43453,127.2544,0.116667,5.333333,1.883333,0.783333,0.45,0.183333,0.083333,0.133333,6.216667,1.9,0.4,0.283333,0.166667,0.1
0.004332,0.003015,-0.00557,0.002969,0.018664,0.074438,-0.04122,0.002687,-0.00022,0.006253,0.01803,-0.27847,0.054732,0.022978,1.404309,0.089261,0.125202,0.269229,1.083319,0.997939,0.505876,1.853265,0.083617,0.113006,0.241446,1.982712,0.535604,0.732553,324.1525,29.60696,-22.4763,90.66951,58.0428,13.40637,-12.2713,689.6392,-379.861,18.07134,13.39121,-7.12013,9.785988,31.88005,1.403165,0.089188,0.1251,0.26901,1.082436,0.997126,0.505464,1.851755,0.083549,0.112914,0.241249,1.981097,0.535168,0.731957,0.198229,0.13994,0.081529,0.063558,0.070811,0.050344,0.012917,0.223365,0.151768,0.085106,0.061796,0.123471,0.02023,0.015672,0.332789,1.002316,0.715027,0.472502,0.257519,0.180934,0.06949,0.301734,0.931357,0.68999,0.582019,0.239854,0.126543,0.057737,1.818571,0.969095,0.623953,0.390973,0.222402,0.160433,0.060619,1.619069,0.880995,0.559451,0.465989,0.183578,0.120387,0.05554,4.908367,7.081277,5.244713,5.401791,7.566521,7.793137,6.419995,9.262095,-0.96156,-0.60867,-0.50506,-0.23072,-0.5681,0.136591,-0.87212,0.298641,0.206438,0.117856,0.088648,0.142335,0.054256,0.020309,1259.723,4.929396,9.627101,44.53552,755.3493,640.5873,177.2043,2212.12,4.349089,7.842672,35.7443,2545.418,184.2341,347.0941,0.1,3.616667,0.916667,0.333333,0.083333,0.066667,0.033333,0.083333,4.666667,1.016667,0.366667,0.083333,0.05,0.033333
0.006472,0.00744,0.03491,-0.02399,-0.2054,0.042155,0.0,0.001534,0.214069,-0.01448,0.200712,-0.02095,-0.10995,-0.59207,2.984817,0.960396,1.197237,0.89091,1.813933,0.868428,0.0,4.065963,2.140748,1.041105,1.891221,0.998425,0.98408,1.68527,461.1613,129.0874,34.29491,-37.1376,-8.83106,20.60074,0.0,2651.008,10.00029,-71.8918,9.422563,-47.6524,-8.95022,-2.8464,2.980236,0.958922,1.195399,0.889542,1.811149,0.867095,0.0,4.059722,2.137462,1.039507,1.888318,0.996892,0.98257,1.682683,0.912352,0.829102,0.406119,0.144722,0.136408,0.043779,0.0,1.180931,1.163982,0.241767,0.156577,0.069081,0.059004,0.045938,0.29823,0.540661,0.471154,0.527756,0.301241,0.165847,0.0,0.185854,0.356998,0.380021,0.27608,0.21879,0.219049,0.073348,0.128733,0.388925,0.470972,0.433724,0.28499,0.16797,0.0,0.153586,0.144666,0.239545,0.195923,0.184077,0.201297,0.059848,1.708094,2.464259,2.123425,1.982747,3.063455,2.860499,5.786897,8.348728,0.459863,0.174827,0.281661,0.051211,0.706187,0.354318,0.0,1.492308,1.429078,0.472635,0.213216,0.152903,0.073472,0.0,2585.379,304.7324,476.4703,265.6228,1113.311,268.3478,0.0,3947.211,1546.394,364.703,1180.547,344.139,349.0782,1106.685,0.066667,0.383333,0.233333,0.116667,0.05,0.033333,0.0,0.066667,0.133333,0.133333,0.066667,0.05,0.033333,0.016667
0.009149,-0.00016,0.001168,-0.00082,0.000789,0.003944,0.013452,0.001325,-0.00037,0.001398,-0.00173,0.012826,0.052479,-0.04352,0.36153,0.030578,0.040066,0.068635,0.139756,0.137067,0.103714,0.46558,0.03914,0.047777,0.101609,0.232842,0.23452,0.318813,39.51421,-188.474,34.29773,-83.8899,177.2019,34.75293,7.710205,351.2699,-105.86,34.18183,-58.6212,18.154,4.46881,-7.32587,0.361351,0.030563,0.040047,0.068601,0.139687,0.136999,0.103663,0.46535,0.039121,0.047753,0.101558,0.232727,0.234404,0.318656,0.06742,0.050144,0.029085,0.020634,0.01885,0.01203,0.00458,0.081292,0.061099,0.033275,0.027629,0.027402,0.010062,0.007359,0.535764,1.178474,0.969,0.613304,0.460549,0.376137,0.15642,0.473302,1.173651,0.92024,0.607352,0.450406,0.149003,0.07048,2.060632,1.160485,0.899109,0.586295,0.358526,0.353897,0.144339,1.727221,1.064327,0.772277,0.570674,0.327329,0.142136,0.067435,3.514767,5.070737,4.727021,4.829856,6.81965,6.968009,6.918695,9.981567,0.937036,0.748764,0.800289,0.73006,0.638089,0.328998,0.083255,0.105612,0.079041,0.044195,0.034483,0.033259,0.015683,0.008668,133.5514,0.947382,1.622514,4.76239,19.75667,19.03751,10.86134,224.1548,1.552801,2.304802,10.44538,54.62061,53.18327,105.0476,0.133333,5.4,1.683333,0.75,0.333333,0.216667,0.1,0.15,4.983333,1.566667,0.666667,0.3,0.1,0.05
0.003624,-0.00111,0.001037,0.00553,-0.00143,-0.0018,-0.02909,0.000596,-0.00139,-0.00116,-0.01586,0.067461,0.003676,0.033687,0.911976,0.095642,0.104422,0.147464,0.162228,0.393038,0.236243,1.267519,0.052934,0.04779,0.165088,0.421293,0.351051,0.192984,251.6591,-86.4515,100.7208,26.6671,-113.246,-218.792,-8.12046,2125.531,-38.1698,-41.0413,-10.4063,6.245015,95.49894,5.728774,0.910929,0.095532,0.104302,0.147295,0.162042,0.392587,0.235972,1.266064,0.052873,0.047735,0.164898,0.42081,0.350648,0.192763,0.171267,0.137739,0.074483,0.040976,0.028149,0.027212,0.009173,0.114034,0.086285,0.037274,0.035094,0.038144,0.019624,0.00806,0.552925,1.065011,0.857365,0.531027,0.48878,0.270885,0.120678,0.199281,1.053248,0.803317,0.490776,0.363133,0.168083,0.128328,1.820333,1.228861,0.987176,0.538062,0.376369,0.203907,0.1193,1.438119,1.25374,0.849937,0.468206,0.372952,0.106971,0.112663,4.59962,6.635849,5.002376,4.994458,7.216903,7.205479,6.077642,8.768184,0.527644,0.036365,0.068925,0.073816,-0.06766,-0.16408,-0.77493,0.205757,0.162533,0.083289,0.05395,0.047406,0.033549,0.012211,142.4878,3.994957,4.757423,9.640788,11.68354,69.02534,27.38657,268.332,1.227893,0.995681,11.9665,76.9846,57.57383,18.08478,0.083333,1.866667,0.75,0.25,0.166667,0.083333,0.033333,0.066667,2.3,0.9,0.2,0.1,0.05,0.033333
0.008691,-0.00017,0.004234,9.33e-05,0.001146,-0.00212,-0.00106,0.000276,-0.00236,0.001695,0.00146,-0.00177,-0.03185,0.021115,0.779598,0.074074,0.086766,0.11608,0.146867,0.147418,0.225464,0.742529,0.052688,0.06939,0.068185,0.108216,0.37938,0.290063,89.69929,-440.002,20.49381,1243.559,128.159,-69.5652,-212.891,2685.481,-22.3134,40.92835,46.71526,-61.2767,-11.9117,13.73722,0.779239,0.07404,0.086726,0.116026,0.146799,0.14735,0.22536,0.742187,0.052664,0.069358,0.068153,0.108166,0.379205,0.28993,0.13724,0.110756,0.059254,0.040462,0.022255,0.013295,0.010107,0.104018,0.080355,0.048312,0.024683,0.018645,0.020832,0.007095,0.581829,1.197797,0.92982,0.618913,0.559324,0.370273,0.157022,0.473447,1.211349,0.88337,0.643241,0.580998,0.209504,0.0709,1.8706,1.175352,0.869275,0.598429,0.524289,0.369385,0.142741,1.693949,1.135656,0.811532,0.636502,0.538533,0.201309,0.059732,4.289675,6.188692,5.378512,5.293675,7.759552,7.637159,6.989335,10.08348,-0.28762,-0.1189,-0.25058,-0.02489,0.120978,-0.10169,0.159072,0.172205,0.136835,0.076453,0.047397,0.029033,0.024713,0.012349,698.2508,5.958406,8.16156,14.60753,23.32635,23.52523,55.16484,574.7861,3.009005,5.201118,4.994034,12.73643,150.4068,94.40708,0.066667,5.083333,1.783333,0.916667,0.416667,0.25,0.116667,0.083333,5.166667,1.766667,0.966667,0.45,0.15,0.066667
0.006874,-0.00014,3.42e-06,0.002234,-0.00321,0.006956,-0.01196,0.003537,0.001598,-0.00111,-0.00258,0.007788,-0.00416,0.022518,0.305975,0.026899,0.030491,0.047752,0.097938,0.128052,0.148937,0.633996,0.036848,0.043619,0.104807,0.195871,0.333565,0.203234,44.51283,-195.299,8925.08,21.37217,-30.4729,18.40873,-12.4501,179.2226,23.06025,-39.3003,-40.6254,25.14997,-80.2364,9.025378,0.305835,0.026887,0.030477,0.047731,0.097894,0.127994,0.148869,0.633706,0.036831,0.043599,0.10476,0.195781,0.333413,0.203141,0.054451,0.041968,0.02201,0.015937,0.012959,0.009192,0.005156,0.073425,0.053823,0.028125,0.027492,0.018351,0.018689,0.007148,0.520311,1.2446,0.979812,0.608668,0.482109,0.290461,0.113444,0.262094,1.045132,0.746701,0.563212,0.360753,0.216216,0.117023,2.442347,1.141564,0.904903,0.567755,0.363742,0.244675,0.102691,2.135531,0.796522,0.574483,0.522698,0.284583,0.175523,0.109998,3.496882,5.044934,4.633638,5.141871,6.684926,7.418152,6.997596,10.0954,0.160329,0.107567,0.219882,0.205454,-0.0168,-0.04456,-0.02739,0.091412,0.068251,0.035713,0.031777,0.022465,0.020827,0.008813,79.23664,0.7925,1.015843,2.493085,10.61145,18.29234,25.08119,440.4648,1.490352,2.082297,12.03482,42.74097,124.2052,44.80382,0.133333,5.216667,1.9,0.866667,0.3,0.183333,0.083333,0.1,4.933333,1.65,0.65,0.216667,0.15,0.1
0.003389,-0.00026,0.000486,0.000448,-0.00672,0.006139,-0.00295,0.006056,0.000662,0.000577,-0.00873,0.008272,0.008359,-0.01985,0.411758,0.029485,0.036058,0.076241,0.174222,0.304738,0.182603,0.788953,0.040737,0.064269,0.151557,0.298213,0.209784,0.451645,121.5161,-111.413,74.21207,170.1624,-25.914,49.63917,-61.8121,130.266,61.54405,111.3776,-17.3677,36.05131,25.09568,-22.7516,0.411558,0.02947,0.036041,0.076204,0.174137,0.30459,0.182515,0.788568,0.040717,0.064238,0.151483,0.298068,0.209682,0.451425,0.06949,0.050772,0.025528,0.022643,0.019785,0.021393,0.007019,0.090579,0.064956,0.034423,0.02875,0.031733,0.014649,0.014951,0.363266,1.255132,0.827878,0.571331,0.312153,0.212274,0.108178,0.279589,1.147502,0.696903,0.480976,0.426051,0.281174,0.099906,2.09392,1.143842,0.7119,0.525181,0.22333,0.06999,0.069713,2.333606,1.009557,0.565902,0.348375,0.35489,0.217889,0.072033,3.619496,5.221828,4.655735,5.20628,6.716806,7.511074,6.934397,10.00422,0.256253,0.175163,0.194106,0.170222,-0.01815,0.227253,0.771257,0.114164,0.082444,0.042856,0.036596,0.037396,0.025928,0.016517,157.7243,0.893706,1.333709,5.969625,31.27785,96.16076,34.53135,579.8796,1.707456,4.241923,23.58037,91.54383,45.03319,210.4952,0.166667,6.55,1.733333,0.75,0.266667,0.183333,0.083333,0.116667,5.9,1.066667,0.433333,0.266667,0.166667,0.083333
0.008359,-0.00082,-0.00017,0.002011,-0.02515,-0.01677,0.007221,0.008706,-0.00058,0.000429,0.000411,0.001057,0.009256,0.004585,0.648059,0.040302,0.044854,0.051932,0.150019,0.143981,0.17364,0.219335,0.024031,0.029277,0.024657,0.059038,0.127058,0.077669,77.52685,-49.1601,-268.187,25.82198,-5.96518,-8.58395,24.04774,25.19486,-41.2102,68.22553,60.02938,55.87746,13.72694,16.93933,0.647764,0.040284,0.044833,0.051909,0.149951,0.143916,0.173561,0.219235,0.02402,0.029264,0.024646,0.059012,0.127,0.077633,0.078825,0.062278,0.033345,0.019487,0.021036,0.012496,0.006237,0.038491,0.031577,0.020078,0.009072,0.006974,0.004592,0.002361,0.332701,1.183095,0.906261,0.585703,0.3266,0.327648,0.120703,0.384046,0.993387,0.717168,0.622423,0.479579,0.121147,0.095057,2.162581,1.105754,0.788962,0.545408,0.273463,0.22933,0.119637,1.432301,0.790881,0.506581,0.542035,0.401996,0.121775,0.080461,3.16627,4.567962,5.08799,4.197018,7.340418,6.055018,7.000334,10.09935,-0.80996,-0.20559,-0.17062,-0.14945,-0.11997,-0.17224,-0.26285,0.087721,0.069825,0.038923,0.021495,0.022162,0.013313,0.006668,131.065,1.783951,2.203796,2.961219,23.98619,22.96375,33.98867,38.17902,0.633956,0.940661,0.666448,3.82744,18.5589,6.490988,0.15,5.233333,2.033333,1.0,0.316667,0.233333,0.1,0.1,4.083333,1.883333,0.95,0.316667,0.083333,0.083333
0.008591,2.32e-05,4.98e-05,-0.00116,0.002904,-0.00029,0.005947,0.003899,-0.0013,-0.00202,-0.00395,0.00116,-0.01362,0.05248,0.305924,0.033723,0.038028,0.049761,0.096721,0.113003,0.079209,0.824421,0.044879,0.088054,0.093975,0.155878,0.321897,0.292139,35.61175,1452.144,764.3324,-42.9274,33.30754,-390.988,13.31876,211.4346,-34.5722,-43.6783,-23.8204,134.3576,-23.6345,5.566666,0.305767,0.033705,0.038008,0.049735,0.096671,0.112945,0.079169,0.823997,0.044856,0.088009,0.093927,0.155798,0.321732,0.291988,0.062888,0.050844,0.027176,0.016923,0.011981,0.007859,0.002813,0.086176,0.067798,0.039794,0.020145,0.014228,0.016526,0.007685,0.589937,1.227437,0.919609,0.584896,0.440492,0.227807,0.117452,0.275906,1.138624,0.603692,0.547969,0.351583,0.190594,0.080658,2.129062,1.185548,0.740783,0.570009,0.357168,0.097306,0.105617,2.049682,1.064586,0.468383,0.467279,0.244261,0.174695,0.077362,3.506351,5.058595,4.484085,5.217329,6.469167,7.527015,6.879356,9.924813,0.651424,0.17712,0.050085,0.080483,0.159422,0.120589,-0.12191,0.106682,0.084745,0.048188,0.026309,0.018601,0.0183,0.008183,39.03282,1.106434,1.405802,2.408056,9.096241,12.66551,6.287756,326.4648,1.960354,7.541512,8.600311,24.18174,103.1044,87.8295,0.183333,4.4,1.7,0.8,0.266667,0.166667,0.083333,0.1,4.5,0.833333,0.4,0.183333,0.116667,0.05
0.002829,0.000421,-9.95e-05,0.001865,0.00222,-0.00404,0.008194,0.002537,0.000636,0.000693,-0.00132,0.002987,-0.00162,0.001575,0.102267,0.01871,0.019717,0.041044,0.038666,0.064962,0.058019,0.120197,0.022062,0.03,0.034232,0.065281,0.070827,0.025391,36.14599,44.4272,-198.162,22.01224,17.41648,-16.097,7.080738,47.38539,34.71138,43.29557,-25.9318,21.85153,-43.6321,16.11696,0.102142,0.018687,0.019693,0.040994,0.038619,0.064883,0.057948,0.12005,0.022035,0.029964,0.03419,0.065201,0.070741,0.02536,0.034361,0.026893,0.014801,0.012367,0.005247,0.005612,0.001846,0.036427,0.029859,0.017429,0.00951,0.007262,0.004809,0.001035,0.642504,0.992947,0.816814,0.528442,0.482019,0.352257,0.097961,0.543239,0.945461,0.717643,0.541702,0.4123,0.263902,0.129414,1.366593,1.243421,0.96823,0.53449,0.474382,0.295555,0.08666,0.713261,0.903779,0.526641,0.537021,0.412066,0.237761,0.097636,1.996141,2.879823,3.387101,3.313883,4.886554,4.780922,6.016157,8.67948,0.609122,0.392067,0.3158,0.175714,0.142033,0.45869,0.085872,0.050076,0.040184,0.022866,0.015601,0.008959,0.007391,0.002116,4.443794,0.143902,0.159464,0.700724,0.632851,1.716512,1.490347,5.529108,0.200057,0.369281,0.480553,1.800911,2.045127,0.283808,0.116667,1.766667,0.733333,0.283333,0.116667,0.083333,0.033333,0.1,1.583333,0.533333,0.283333,0.116667,0.066667,0.033333
0.000122,-0.00047,-0.00071,-0.00143,-4.3e-05,-0.01135,0.01863,0.00649,0.001018,-0.00144,-0.01424,0.019023,0.030776,-0.02509,0.259418,0.022983,0.029736,0.061273,0.103797,0.076591,0.173429,1.362727,0.034777,0.042296,0.140204,0.383252,0.363947,0.391106,2118.579,-49.355,-41.667,-42.7217,-2412.21,-6.74558,9.309343,209.9799,34.15772,-29.3483,-9.84871,20.14686,11.82553,-15.5879,0.259285,0.022971,0.029721,0.061241,0.103744,0.076552,0.173341,1.362031,0.03476,0.042274,0.140133,0.383057,0.363762,0.390907,0.047734,0.035536,0.020114,0.01639,0.013681,0.004677,0.003963,0.078848,0.055882,0.027169,0.026158,0.027552,0.021562,0.011939,0.516396,1.206193,0.908366,0.589905,0.486248,0.238222,0.065,0.134195,1.052567,0.804981,0.509565,0.29178,0.232464,0.098101,2.122048,1.095745,0.92278,0.548799,0.436361,0.229973,0.044327,1.943486,0.867226,0.716579,0.391238,0.269367,0.218757,0.09539,3.834406,5.531878,4.484443,5.537295,6.469684,7.988628,6.887553,9.936638,0.001057,0.046481,0.11813,0.109472,0.001448,-0.26262,0.296426,0.092172,0.066224,0.033805,0.030868,0.030762,0.022063,0.012579,68.4249,0.518552,0.866354,3.681402,10.61371,5.895467,30.0344,1299.669,1.193256,1.754853,19.41412,146.988,131.7013,154.9756,0.116667,4.833333,1.6,0.633333,0.316667,0.133333,0.05,0.066667,6.116667,1.433333,0.383333,0.166667,0.133333,0.066667
